User,Date,None,Retweet,Tweets,Label
iremontes,11/9/2016 22:33,None,FALSE,Everyones freaking out about Trump being the next US president as if Hillary wouldve been so great at it.,?
Nu_Flash_Prose,11/9/2016 22:33,None,FALSE,RT @THEguywilson: Trump encouraged his followers to rise up and contest the results if he lost so dont fucking tell me to reach out and e ,?
emilychurch23,11/9/2016 22:33,None,FALSE,RT @DerbyWill: If youre bashing Trump &amp; his voters &amp; calling them a variety of hateful names arent you doing exactly what you accuse the ,?
biaaancat,11/9/2016 22:33,None,FALSE,RT @PURAVlDA: ALL U WHITE BITCHES THAT VOTED FOR TRUMP BETTER NOT BE IN ROSARITO FOR PAPAS &amp; BEER FOR SPRING BREAK FOH,?
pradahungry,11/9/2016 22:33,None,FALSE,But what if Trump turns on you white mfs.... hes already called republicans dumb &amp; gullible to begin with thats our last hope  ,?
SheDrivesaGTV,11/9/2016 22:33,None,FALSE,I am in the exact same boat. https://t.co/AGCmEjK6u0,?
Vuhnessa_XOXO,11/9/2016 22:33,None,FALSE,RT @jfreewright: May the election of Trump bring forth the fiercest smartest toughest generation of ass-kicking women this country could ,?
averysounds,11/9/2016 22:33,None,FALSE,RT @sammywilk: Fuck trump,?
chriscainegold,11/9/2016 22:33,None,FALSE,RT @marcmaron: 25.6 voted Clinton25.5 voted Trump46.9 didnt voteand thats how democracy dies,?
TheoDeMalaga,11/9/2016 22:33,None,FALSE,RT @RUINER: Simpsons always predicting everything  #Trump https://t.co/e0IU6Y8aCg,?
JarredZumwalt,11/9/2016 22:33,None,FALSE,RT @StevStiffler: Trump and Hillary shouldve just settled it here https://t.co/YIYowYs36n,?
The_War_TARDIS,11/9/2016 22:33,None,FALSE,RT @ColeLedford11: Today we mourn.Tomorrow we plan.In 2018 we retake congress.And in 2020 we make Donald Trump a one-term president.,?
0717wonu,11/9/2016 22:33,None,FALSE,RT @Bunjee93: Here we go trans people in America check out the tag #translawhelp for free help with name changes legal documen ,?
ididaris,11/9/2016 22:33,None,FALSE,RT @lion_faisal: My dear Muslim sisters of America ... Just continue wearing hijab . Allah is your god  not Trump . https://t.co/vXrA3YtXG2,?
AngelaaLozano,11/9/2016 22:33,None,FALSE,RT @Viewsfromhtx: As a African American FUCK DONALD TRUMP https://t.co/5t3CHP6F54,?
Mbrock42,11/9/2016 22:33,None,FALSE,RT @HillaryClinton:  Donald Trump is going to be our president. We owe him an open mind and the chance to lead.   Hillary,?
blossomingphil,11/9/2016 22:33,None,FALSE,RT @IISuperwomanII: When I was 17 I didnt get a retail job because I didnt have 1 year cashier experience. Trump became US president wit ,?
SpursDiva7,11/9/2016 22:33,None,FALSE,RT @kfrydl: Interesting thread https://t.co/nhmnt6MS00,?
TheeShadeQueen,11/9/2016 22:33,None,FALSE,Right! https://t.co/oTmmQiXmxK,?
abrahamrebollo,11/9/2016 22:33,None,FALSE,RT @polaxrize: me stopping myself from dragging trump supporting locals on facebook https://t.co/Duw90hTDoh,?
ellenb0728,11/9/2016 22:33,None,FALSE,RT @mami_chique: Donald Trump is not my President. I will disrespect the fuck outta him like you white folks did to Obama. Fuck him and his ,?
timnemec,11/9/2016 22:33,None,FALSE,RT @DanaSchwartzzz: A few weeks ago People Magazine published a story about one of their own writers being sexually assaulted by Donal ,?
xtaekooks,11/9/2016 22:33,None,FALSE,RT @niallweave: why we need a #RECOUNT (even trump HIMSELF has said the voting system is rigged and corrupt so ) ,?
dawnsie09,11/9/2016 22:33,None,FALSE,RT @KFILE: As someone who spent 15 months researching Trumps past statements if anyone says they know what a President Trump will do they ,?
8bitscientist,11/9/2016 22:33,None,FALSE,RT @astroengine: Space will unlikely be a priority for the newly elected president but what are Trumps plans for NASA? https://t.co/JHlqM ,?
RobbieRomero_7,11/9/2016 22:33,None,FALSE,RT @PopCrave: Katy Perry has joined the #TwitterBlackout in protest of Donald Trump winning the #USElection and becoming presiden ,?
AQueen_xo,11/9/2016 22:33,None,FALSE,RT @BryonaNicole: omg all this trump talk annoying af lol somebody just kill him please so everybody can shut up  ,?
manuelzafra,11/9/2016 22:33,None,FALSE,RT @jlhortelano: Surreal https://t.co/BRBbdlvmb1,?
Sambeckas,11/9/2016 22:33,None,FALSE,RT @kzilkofski: S/O to all the racist sexist homophobes who voted for Trump .. congrats on setting the world back 60 years last night,?
jwildeboer,11/9/2016 22:33,None,FALSE,RT @Claude_Moraes: This was the message that the UK PM could have given. Good for Merkel. Message clear in the diplomatic language. https:/ ,?
TheMyth360,11/9/2016 22:33,None,FALSE,RT @FiImFeed: Countries which will suffer after Trumps victory #TrumpPresident  https://t.co/uiCxsE0ikd,?
kcnewhaven,11/9/2016 22:33,None,FALSE,It is time for us to start protecting one another https://t.co/b9atIqamd8,?
TerminalAngler,11/9/2016 22:33,None,FALSE,RT @ZADriggers9: @pilotsmemes its not standing for Trump its standing for the soldiers who sacrificed themselves so you could tweet dumb ,?
emarmstrong0,11/9/2016 22:33,None,FALSE,The whole world shouldnt have to grieve over an election thanks trump.,?
azuromano_,11/9/2016 22:33,None,FALSE,RT @celesguariglia: producida por donald trump https://t.co/SoWz0tTg7q,?
sweetkittycats,11/9/2016 22:33,None,FALSE,@mitchellvii Nice!! https://t.co/jgTRraosdU,?
danielavillarr,11/9/2016 22:33,None,FALSE,RT @politico: Former Ku Klux Klan leader David Duke on Trumps victory: one of the most exciting nights of my life ,?
danieedarko,11/9/2016 22:33,None,FALSE,RT @sydneythememe: my very own family decided to vote  trump..so glad to know I am related to a bunch of snakes! this is why I dont come t ,?
Thesueshi,11/9/2016 22:33,None,FALSE,Millenials said one thing to pollsters but then they voted for Trump. This is the Verify part of TBV btw. https://t.co/ffcPlCZU93,?
___oriah,11/9/2016 22:33,None,FALSE,RT @DeMarko_Gage: DONALD TRUMP IS NOT MY PRESIDENT DONALD TRUMP IS NOT MY PRESIDENT DONALD TRUMP IS NOT MY PRESIDENT DONALD TRUMP IS NOT ,?
cuteafi_,11/9/2016 22:33,None,FALSE,RT @guaptimus_prime: If Trump can seriously win the PRESIDENCY OF THIS NATION I dont want to see a job description with experience requi ,?
toriguwop,11/9/2016 22:33,None,FALSE,RT @xxsimplyzoexx: trump didnt win today.hate won.fear won.racism won.sexism won.prejudice won.homophobia won.#HesNotMyPresident ,?
Smart3DWeb,11/9/2016 22:33,None,FALSE,RT @ChristieC733:  Whatever you can do I would appreciate. I say pray for me I pray for you.~ Donald Trump ,?
ennuizle,11/9/2016 22:33,None,FALSE,RT @adam_macqueen: Just accidentally described Farage as a Spunk Tropesman instead of a Trump Spokesman: only thing thats made me smile in ,?
get3challenge,11/9/2016 22:33,None,FALSE,THIS WAS THE DAY I DECIDED TO SUPPORT DONAL TRUMP July 6th 2015 I posted this and it began a passion to get him... https://t.co/TzAEemokie,?
marlynantiANC,11/9/2016 22:33,None,FALSE,Ur a man wearing a dress haha motherfuckers https://t.co/YkQJ5x0hT0,?
ICanHazSkillz,11/9/2016 22:33,None,FALSE,RT @stephaniesheh: Three of my friends were attacked last night for being minorities by Trump supporters. You voted for that. Its personal,?
sunchick8,11/9/2016 22:33,None,FALSE,RT @sebroche: A terrifying future...The consequences of Trumps victory are coming into focus. https://t.co/jHx9eAaHnb,?
baptizing,11/9/2016 22:33,None,FALSE,RT @mishatahir: If Trump repeals ObamaCare as he said ill no longer receive the medication I need to live...and I could Die-My Professo ,?
nodems16,11/9/2016 22:33,None,FALSE,RT @Cory_1077: @babyletus 41 followers   Your opinion doesnt count. Suck it up! #Trump still won even with all the fraudulent voting #Hi ,?
mtjdessertblog,11/9/2016 22:33,None,FALSE,RT @iliza: If this many uneducated  voters voted for Trump its even more proof we need to make education affordable and accessible.,?
itsaijah_,11/9/2016 22:33,None,FALSE,RT @bigdawgchriss: Fuck trump   https://t.co/9QmD5kc1uy,?
KevinHardest,11/9/2016 22:33,None,FALSE,RT @ArmorCoreAZ: Gun Owners  Made the Difference  as Trump Wins White House https://t.co/0JVU1INUNW https://t.co/9W1MddsWBN,?
Mikecoupland8,11/9/2016 22:33,None,FALSE,Ill be bumpin FUCK DONALD TRUMP everyday for the next 4 years.  @YG @realDonaldTrump,?
runningforpizza,11/9/2016 22:33,None,FALSE,Thats amazing https://t.co/tKiRFT0ng7,?
newbrokendick,11/9/2016 22:33,None,FALSE,assassinate the VP too https://t.co/xbnMVPOEWX,?
lucynuttall_x,11/9/2016 22:33,None,FALSE,RT @0ldSouls: why is Theresa May congratulating Donald Trump on the UKs behalf? Fuck off we never elected you in the first place,?
Animal1984Farm,11/9/2016 22:33,None,FALSE,Motherfucker youre not worthy to shine President Trumps shoes. @TheJuanWilliams,?
thwidder,11/9/2016 22:33,None,FALSE,If she would have demolished Putin over 2 years ago we might not be where we are right now. #Crimea #Ukraine  https://t.co/DeiaeIB70s,?
KateKizer,11/9/2016 22:33,None,FALSE,RT @DannyPostel: Islamist extremists celebrate Trumps election win https://t.co/xcBqtInqGN,?
alyssaachanel_,11/9/2016 22:33,None,FALSE,majority of the people saying let the election go America needs to unite now are people that voted for Trump.. the irony ,?
2manyjennifers,11/9/2016 22:33,None,FALSE,RT @waltisfrozen: Holy shit. Russia *admitted* they helped swing the election to Trump.  https://t.co/a6weY9VskG https://t.co/Y3evWCVDEQ,?
macbartkow,11/9/2016 22:33,None,FALSE,According to Pro-Kremlin analyst #Markov Trump victory means less #US support 4  the terroristic junta in Ukraine  https://t.co/Zcu63UfTVl,?
fueledbyange,11/9/2016 22:33,None,FALSE,RT @amaaralynn: I wont speak on Trump anymore. PoC switch your attention to focusing on yourself. How can you unite and become stronger?,?
anthonymcduck,11/9/2016 22:33,None,FALSE,RT @mister_CMS: When Germany has to clarify to America and Trump that it must respect Human Rights in order for the two nations coo ,?
howellcanyounot,11/9/2016 22:33,None,FALSE,I am a human being and seeing about 80 of my timeline saying that people who voted for Trump are bigots and hate everyone literally hurts,?
ratzoned,11/9/2016 22:33,None,FALSE,RT @merelynora: So Trump can run with no political background but I need over 5 years experience &amp; a masters for an entry level job https: ,?
blmterroristorg,11/9/2016 22:33,None,FALSE,RT @DineshDSouza: Actually Trump has offered me the chance to deport one useless white person to a Third World country--I think Ill ,?
Mr__Gus,11/9/2016 22:33,None,FALSE,RT @ckmarie: On the message Trumps election sends to men and boys. https://t.co/0aG6S1p6Mh https://t.co/1XOOTmDZDl,?
SweetL3af,11/9/2016 22:33,None,FALSE,RT @naveenchristian: If you voted for TrumpWe arent friends anymore.Your vote was personal.Unfollow me.Block me.Unfriend me.I dont ,?
wvkefielder,11/9/2016 22:33,None,FALSE,To my brothers and sisters just hope for now that God will prevent Trump from vulgar and evil deeds.,?
Mikeysmannequin,11/9/2016 22:33,None,FALSE,RT @michaelasuxxx: With a VP who wants to electrocute gay people until theyre straight tell me more Caitlyn fucking Jenner https://t.co/H ,?
glowingliv,11/9/2016 22:33,None,FALSE,RT @Savage_Lifestyl: *Waiting on someone to assassinate donald trump* https://t.co/56iSkf9LFp,?
The__Tactician,11/9/2016 22:33,None,FALSE,RT @TheGoodSin: Apple already builds their computers in Cupertino Ca..   man wtf https://t.co/JHCGe6ejI7,?
aaaayliah,11/9/2016 22:33,None,FALSE,RT @streetsdiscipIe: Ya MCM doesnt understand why its a problem that the 1st president was racist and so is the 45th. Over 200 years l ,?
elaineprettyeye,11/9/2016 22:33,None,FALSE,RT @ABCPolitics: More than 1000 CA high school students walk out of classes to protest the election of Donald Trump ,?
LonerDreamer,11/9/2016 22:33,None,FALSE,RT @SpaceDoctorPhD: Trumps first 100 days are going to be something else. He wants to start deporting immigrants within the first moshtt ,?
Moore1675,11/9/2016 22:33,None,FALSE,RT @kadenmgc: Just heard some twat in my school shit talking Hillary and saying about how trump is better. Took everything in me to not sta ,?
creoleeprincess,11/9/2016 22:33,None,FALSE,RT @_imsoshive_: Trump won? With no experience. Okay. The practice is back open on Monday. https://t.co/05RCtiawaX,?
_SheW4ntsTheV,11/9/2016 22:33,None,FALSE,RT @RichDrees: #ThankObamaIn4Words Thanks for letting TRUMP win via FAKE BANDWAGON effect because HE BUYS TWITTER FOLLOWERS AND RE ,?
iykfortune,11/9/2016 22:33,None,FALSE,RT @Reuters: Trump victory jolts automakers lifts Caterpillar railroads https://t.co/YPRNGfXXGM https://t.co/vcqBL2IXhQ,?
RaScoobyra,11/9/2016 22:33,None,FALSE,@madseasonnn_ Cuz u liked trump?,?
TheFuryOfNick,11/9/2016 22:33,None,FALSE,RT @dankmccoy: Luckily Im depressed anyway so I tricked you Trump! THERES ONLY SO BAD YOU CAN MAKE ME FEEL. #winning,?
the_fern_bug,11/9/2016 22:33,None,FALSE,RT @ColeLedford11: Today we mourn.Tomorrow we plan.In 2018 we retake congress.And in 2020 we make Donald Trump a one-term president.,?
MattVotedTrump,11/9/2016 22:33,None,FALSE,RT @cnnbrk: BREAKING: Donald Trump will win Iowa s 6 electoral votes CNN projects https://t.co/tlDCvOP2TE #ElectionNight https://t.co/tGwc ,?
goldielucie,11/9/2016 22:33,None,FALSE,@TheJuanWilliams And you call the transition for Trump into the white house like the Beverly Hillbilies?  Hypocrit!  Shame on you Juan!,?
electrawings,11/9/2016 22:33,None,FALSE,AS A PORTUGUESE GIRL FUCK DONALD TRUMP https://t.co/sRVim5r1dF,?
UzairJDK,11/9/2016 22:33,None,FALSE,RT @WORLDSTAR: Trump can run for president with no political experience but my mans cant be a doctor with no degree smh https://t.co/S2seK ,?
lyndsane,11/9/2016 22:33,None,FALSE,RT @LexiCahill: #ElectionNight #PopularVote#Trump 59211893#Clinton 59384720The people did speak. It didnt matter. #ElectoralCollege ,?
adwardrett,11/9/2016 22:33,None,FALSE,RT @businessinsider: Private prison stocks are soaring after Donald Trumps election $CXW $GEO https://t.co/Ps7zyIUqx0 https://t.co/b6nQkrz ,?
__AmorDulce,11/9/2016 22:33,None,FALSE,RT @badgalzak: This is yall raw uncooked unseasoned chicken of a First Lady: Melancholy Trump. But Michelle Obama had no class ,?
The_Vent_Line,11/9/2016 22:33,None,FALSE,@RadioFreeTom @nytimes Trump is the Jesse Jackson for the white working class. Go ahead and keep blaming others for your lot in life.,?
amyfisher03,11/9/2016 22:33,None,FALSE,RT @James_J_Gordon: Lots of cowards who wouldnt support Trump before are now emboldened by his win. https://t.co/hOMfENFjZ4,?
jazzbird2100,11/9/2016 22:33,None,FALSE,RT @mashable: Lady Gaga had a solitary protest outside the Trump Tower after the election results https://t.co/F4DutOeQUp,?
matherianza,11/9/2016 22:33,None,FALSE,What The Trump Presidency Means For Seniors via @forbes https://t.co/s2mEicVokB,?
montrbeach,11/9/2016 22:33,None,FALSE,@nelms_dane @TEN_GOP Hillary conceded something Trump may not have done,?
Sal_Ullah,11/9/2016 22:33,None,FALSE,RT @IndyUSA: Donald Trumps plan to ban Muslims from America just got removed from his websitehttps://t.co/1P5odsx1hR https://t.co/gcdSTDH ,?
vileplume666,11/9/2016 22:33,None,FALSE,RT @RACTVSHIFT: Andrew Jackson was voted the most evil President in history; a racist slave owner who killed displaced and robbed ,?
iykfortune,11/9/2016 22:33,None,FALSE,RT @CNNMoney: President-elect Donald Trump is no fan of Federal Reserve chair Janet Yellen. https://t.co/gX1giQdmTD,?
INCyr,11/9/2016 22:33,None,FALSE,RT @nickspencer: At what point do all these Trump voters who thought it was okay to risk it w him due to checks and balances realize he h ,?
iff4t,11/9/2016 22:33,None,FALSE,RT @nytimes: Donald Trumps victory on front pages worldwide https://t.co/0mZVj523Nh https://t.co/KzKTM7tDUZ,?
hannahmurdoch6,11/9/2016 22:33,None,FALSE,RT @Chloe_GShore: Here whos that Donald trump like? he looks like a burnt chicken nugget,?
timshires,11/9/2016 22:33,None,FALSE,Forget about Trump for a mo. Rewind 8 years ago. One of the best things America gave us. The great... Robin Williams https://t.co/Bn9SDJUadn,?
TheMad_Mexican,11/9/2016 22:33,None,FALSE,@RandPaul Im happy hillary lost and trump won but oh how I wish it was your victory Rand. :/,?
OhhGeneaaa_,11/9/2016 22:33,None,FALSE,RT @YourAnonNews: Again we are shown its not We the People https://t.co/Xef2L8wLG2,?
morgandiane14,11/9/2016 22:33,None,FALSE,RT @ochocinco: Being upset about things that are out of your control is wasted energy whats done is done get back to your daily ,?
Claauudiiaar,11/9/2016 22:33,None,FALSE,RT @telepathhh: fuck Donald trump fuck Nigel farage fuck brexit fuck marine le pen fuck vladimir Putin and fuck Mrs browns boys too cos it ,?
wolske_dorethea,11/9/2016 22:33,None,FALSE,RT @kadenmgc: Just heard some twat in my school shit talking Hillary and saying about how trump is better. Took everything in me to not sta ,?
abbs_hope17,11/9/2016 22:33,None,FALSE,RT @DerbyWill: If youre bashing Trump &amp; his voters &amp; calling them a variety of hateful names arent you doing exactly what you accuse the ,?
cescaeddershaw,11/9/2016 22:33,None,FALSE,More people voted to remain than to leave and more people voted for Clinton than for Trump. Ironic really. The voting system is a mess.,?
jay_256,11/9/2016 22:33,None,FALSE,RT @_Makada_: Last night was a historic victory for America and for Western Civilization! President-elect Trump will put #AmericaFirst inst ,?
edxodus,11/9/2016 22:33,None,FALSE,RT @VICE: High school students around the country are staging walkouts to protest Trump: https://t.co/fWDu4Cv10d https://t.co/0HLkqy1LEd,?
Bvmw3,11/9/2016 22:33,None,FALSE,RT @America_1st_: If Trump is such a sexist then why Kellyanne Conway became the first woman to successfully run a presidential camp ,?
satansspawnadi,11/9/2016 22:33,None,FALSE,RT @reaIshinee: rt if youre a sick individual https://t.co/9SU0Fzrxsm,?
StyIesQ,11/9/2016 22:33,None,FALSE,Goodnight i hope trump dies  ,?
YUNGRAJEE,11/9/2016 22:33,None,FALSE,Aint nobody using a trump phone https://t.co/i6G0ZpkIxq,?
o_njubigbo,11/9/2016 22:33,None,FALSE,RT @younggwhite: BUT his supporters are consciously racist &amp; verbally + physically violent due to xenophobic fear &amp; hatred hes evok ,?
corey5135,11/9/2016 22:33,None,FALSE,RT @PiercedSkull: BREAKING: The Electoral College has just been renamed Trump University.#ElectionResults,?
margdarcy,11/9/2016 22:33,None,FALSE,America might realise division does not make greatness https://t.co/M4QwZA3aFA,?
JoshuaHarris20,11/9/2016 22:33,None,FALSE,RT @RBPundit: Really easy. https://t.co/TtQHuJGRmn,?
Pchy_kn,11/9/2016 22:33,None,FALSE,RT @hashtagsray: Donald Trump is not my president. With all offense and disrespect fuck him and everything he stands for.,?
calliedavidson_,11/9/2016 22:33,None,FALSE,RT @RelatableQuote: 2016 : #Trump wont win2017: #Trump  cant do that can he?2018: you watching the hunger games tonight? I hope my di ,?
tmarrina,11/9/2016 22:33,None,FALSE,RT @PamelaGeller: Netanyahu Welcomes Trump as New President ... True Friend of Israelhttps://t.co/zN9bHm80rD https://t.co/07AQZzoJMa,?
MrKingChevy,11/9/2016 22:33,None,FALSE,RT @JonFishin: Now that Trump has won do some research on your own and quit believing everything the mainstream media tells you.,?
happy15dani,11/9/2016 22:33,None,FALSE,RT @frootfulharry: trump is president but hes not the only one in office. we have hope my friends. https://t.co/zDmWfuzM4s,?
AshlinPeters,11/9/2016 22:33,None,FALSE,RT @hhsxo_: Shut the fuck UPPPP about the election. Trump won thats it big deal,?
magbedu,11/9/2016 22:33,None,FALSE,+Wole Soyinka trends on Nigeria Twitter for saying he will destroy his green card if Trump wins-See Tweets https://t.co/FgzsBKPtUa,?
iSrikandi,11/9/2016 22:33,None,FALSE,Dont go down this path. We know trust us. Youll turn supporters into fanatics and sober dialogue will become im  https://t.co/qGyqj14yC2,?
ihatewonderwall,11/9/2016 22:33,None,FALSE,also today i found out one of my closest ig mutuals is pro-trump. What a Day!,?
twittingdiablo,11/9/2016 22:33,None,FALSE,RT @amyharvard_: Not even 24 hours yet. My friends sister who is Muslim had a knife pulled on her by a Trump supporter while on the bus ,?
strawbabyxo,11/9/2016 22:33,None,FALSE,Disown me. Yes trump living mother disown me for standing up for my culture and my beliefs...my rights.,?
lickmyharbaughs,11/9/2016 22:33,None,FALSE,RT @marcmaron: 25.6 voted Clinton25.5 voted Trump46.9 didnt voteand thats how democracy dies,?
OgJacob300,11/9/2016 22:33,None,FALSE,In what world is it okay to say these things? Liberals so open minded so tolerant. if only republicans were this  https://t.co/BuCMLr0XQv,?
aidenderain,11/9/2016 22:33,None,FALSE,RT @norm: I was hoping to tweet this at Trump but Im going have to tweet it at all Americans. And this isnt a joke its a ,?
Cocoellawella,11/9/2016 22:33,None,FALSE,RT @ColeLedford11: Today we mourn.Tomorrow we plan.In 2018 we retake congress.And in 2020 we make Donald Trump a one-term president.,?
_livelaughtyti,11/9/2016 22:33,None,FALSE,RT @vshlley: I wish trump winning this election was just a nightmare .,?
Ez4u2say_Janis,11/9/2016 22:33,None,FALSE,Someone needs to build a wall around Tommy ....he got his wish ...America is right up there with Iran after yesterd  https://t.co/lrmTUIX4hS,?
kinz8730,11/9/2016 22:33,None,FALSE,RT @SueinRockville: ATTENTION WHITE FAT STUPID PEOPLE OF MIDDLE AMERICA:Start learning Russian!#NotMyPresident https://t.co/yTqzRZOCW1,?
reegaaan,11/9/2016 22:33,None,FALSE,RT @BrysonTlIIer: I now understand why Trump won. Watch this   https://t.co/JoX23gEZRM,?
GalledGiatric,11/9/2016 22:33,None,FALSE,@samanatea rewind 24 hours ago when I said the same thing about Trump being elected,?
galneypainey,11/9/2016 22:33,None,FALSE,RT @pzf: BREAKING NEWS: University of Texas students protesting Trump are blocking traffic on First Street bridge in Austin. https://t.co/n ,?
BroPoten,11/9/2016 22:33,None,FALSE,I liked a @YouTube video from @omgadamsaleh https://t.co/cFsLp0ZTp1 5 Year Old Muslim Girl CRIES When TRUMP Becomes President!!,?
socorrovargas__,11/9/2016 22:33,None,FALSE,RT @lesliesilverioo: If Trump wins yall cant eat our Mexican food anymore Eat your dry ass meatloaf,?
Anthologik,11/9/2016 22:33,None,FALSE,RT @EthanLDN: So the final numbers for #ElectionDay are:231556622 eligible voters46.9 didnt vote25.6 voted Clinton25.5 voted Tr ,?
Ethan97291275,11/9/2016 22:33,None,FALSE,I cant believe Donald Trump is the president of the United States of America...what has our country come to ,?
K_Paczkowski,11/9/2016 22:33,None,FALSE,RT @businessinsider: It s surreal to watch this 2011 video of Obama and @sethmeyers taunting Trump about a presidential run ,?
wordsgotshorter,11/9/2016 22:33,None,FALSE,RT @AdiosDignity: #twitterblackout Trump is:  racist  homophobic  sexist  against POC  against Latino  the next Hitler  going to be ,?
_laurenedgar,11/9/2016 22:33,None,FALSE,RT @aishajohno: Donald Trumps rise to power was the most important factor in starting WW3. To what extent do do you agree with this stat ,?
aimn2please,11/9/2016 22:33,None,FALSE,i do wonder if ya lil white gfs and they families was voting for trump or hillary,?
magbedu3,11/9/2016 22:33,None,FALSE,+Wole Soyinka trends on Nigeria Twitter for saying he will destroy his green card if Trump wins-See Tweets https://t.co/cyPZrDf940,?
DatNiggaPoochie,11/9/2016 22:33,None,FALSE,RT @Richie_l0c0: I havent unfriended any of my family members who voted Trump. I still need them to think we cool so they can pull up come ,?
AnalogSyndicate,11/9/2016 22:33,None,FALSE,RT @mviser: How s that IRS audit going of President-elect Trump s taxes?,?
mishayah,11/9/2016 22:33,None,FALSE,RT @DineshDSouza: Actually Trump has offered me the chance to deport one useless white person to a Third World country--I think Ill ,?
nastychow,11/9/2016 22:33,None,FALSE,I do not have time for Trump sympathy or apologetics. Youre either against him or you support him. Please disassociate yourself with me.,?
NyukleHead,11/9/2016 22:33,None,FALSE,@JayS2629  Get ready for 4 more years of a Bull Market. Reagans took 3 years to start Trumps will take 1 to 2 till everyones on board.,?
purplecatrilaya,11/9/2016 22:33,None,FALSE,RT @RACTVSHIFT: Andrew Jackson was voted the most evil President in history; a racist slave owner who killed displaced and robbed ,?
chole_ayy,11/9/2016 22:33,None,FALSE,RT @DerbyWill: If youre bashing Trump &amp; his voters &amp; calling them a variety of hateful names arent you doing exactly what you accuse the ,?
lahree7,11/9/2016 22:33,None,FALSE,RT @ChelssssLoml: Right!! https://t.co/owaDRMoRuC,?
_MamiChulo_,11/9/2016 22:33,None,FALSE,RT @SSS_joshnelson: Updated poll numbers231556622 eligible voters46.9 didnt vote25.6 voted for Clinton25.5 voted for Trump1.7 ,?
BabiAngi,11/9/2016 22:33,None,FALSE,So many people freaking out over shit trump said but cant actually change. Lord have mercy chill out,?
Jfawkes23,11/9/2016 22:33,None,FALSE,RT @brujaaverde: Trump couldnt even vote for himself because his mother was born in Scotland you past-ripe banana lookin bitch https://t.c ,?
mickeytidewater,11/9/2016 22:33,None,FALSE,RT @FiveRights: President-elect Trump say goodbye toODonnellRogenCherSharptonJon StewartBaldwinWhoopi GoldbergSamuel L. Ja ,?
EAGCharlesB,11/9/2016 22:33,None,FALSE,RT @COLRICHARDKEMP: Former NATO Sec Gen Rasmussen worried Trump election will inspire populism in Europe. Says it all: cant have the peopl ,?
ojmccaf_owen,11/9/2016 22:33,None,FALSE,Face it!! I think we were all feeling this morning when Donald Trump was elected president!!!  ... https://t.co/T9TWX9APgR,?
Alt_News_TK,11/9/2016 22:33,None,FALSE,@wikileaks According to Canadian press the US ambassador to Canada stated that Obama will push for #TPP to passed before Trump takes power.,?
xanderleyva99,11/9/2016 22:33,None,FALSE,People dont think of the kids born here with parents not from here family is gonna be forced away from each other now because of Trump.,?
abaltzegar15,11/9/2016 22:33,None,FALSE,RT @benshapiro: The new podcast is up: President-Elect Trump! https://t.co/vKmCKWXIC7,?
jo_oana7,11/9/2016 22:33,None,FALSE,RT @monassa_123: Comprava a Trump Tower   https://t.co/a1qL9TL1F0,?
jbuteradorable,11/9/2016 22:33,None,FALSE,RT @caramelthot: my neighbor just told me someone stole her trump sign last night &amp; i acted all shocked but little does she know i ,?
joann3084,11/9/2016 22:33,None,FALSE,RT @nytimes: Donald Trumps victory on front pages worldwide https://t.co/0mZVj523Nh https://t.co/KzKTM7tDUZ,?
_JaylinNicole_,11/9/2016 22:33,None,FALSE,RT @rileymaeee: TRUMP MAY HAVE TAKEN FLORIDA BUT HE DIDNT WIN BROWARDDDDDDDD https://t.co/rsDBDKDPTg,?
jerusalemgates1,11/9/2016 22:33,None,FALSE,RT @TimesofIsrael: Trump invites Netanyahu to White House in phone call https://t.co/nlziboxckP,?
MBelremaitha_,11/9/2016 22:33,None,FALSE,RT @ajplus: America meet your new president: Donald J. Trump. https://t.co/Ug2ec6gCX0,?
angelaFvc,11/9/2016 22:33,None,FALSE,RT @HuffingtonPost: Angela Merkel gives Trump the biggest not-so-subtle warning after his win https://t.co/n5I7TPSFee https://t.co/VHfG2fNN ,?
Xianice_Lovely,11/9/2016 22:33,None,FALSE,I wont be respecting trump as our president because he didnt respect obama so idaf,?
SaiGonSeamus,11/9/2016 22:33,None,FALSE,RT @prehellenic: San Francisco millionaires ladies and gentlemen. https://t.co/L7RiTsKcee,?
sincerelyshelb,11/9/2016 22:33,None,FALSE,RT @ABC: Russian Pres. Putin sends telegram to Donald Trump congratulating him on election win Kremlin says. ,?
MarioKakos_,11/9/2016 22:33,None,FALSE,RT @rightthereagb: me: trump has no chances of winning.news: trump is in the leadme: https://t.co/dz3j9FUys8,?
BlackTiger728,11/9/2016 22:33,None,FALSE,RT @QUANTRELLBISHOP: I remember being Ina party with Trump on Karachi MW2 he said he was gonna run for president I took it as talk but he w ,?
lloyd_garrett,11/9/2016 22:33,None,FALSE,RT @TaylorMcclarty: They call trump supporters the racist bullies meanwhile.... https://t.co/9w3JFGPlKN,?
piscesjackson,11/9/2016 22:33,None,FALSE,this is just somewhere to be friendly so people can feel comfortable and safe https://t.co/b5WPbTTnfL,?
BigTLarge,11/9/2016 22:33,None,FALSE,RT @reaIDonaldTrunp: pack ur bags https://t.co/POWdD56aYB,?
TSwellySwell,11/9/2016 22:33,None,FALSE,RT @titanofthefeels: To those of you that showed support and care thank you so much were excited for the future even if Trump won  https:/ ,?
